num_duplicate_rows,fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
2,5116868963536498636,Direct,67671,India,Pune,,,1384,11,,20170408,1491656432,EVENT,,,7990000,,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,4890832126611809362,Organic Search,0,Sri Lanka,not available in demo dataset,,,,2,,20170610,1497087233,PAGE,,,16990000,,GGOEGAAX0284,Women's YouTube Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2,0053895332124593586,Direct,279951,United Kingdom,not available in demo dataset,,,862,31,,20170312,1489354191,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/store.html/,2,1,
2,7697210138804043868,Referral,2266318,United States,Mountain View,220970000,1,3487,56,,20170127,1485572189,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,ORD201701271869,Checkout Confirmation,,/ordercompleted.html,6,1,
2,0440373035810363378,Referral,207036,Ukraine,Kiev,,,3884,25,,20170604,1496597987,PAGE,,,18990000,,GGOEGAAX0341,Google Women's Vintage Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,5186802869072248264,Direct,761115,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,15,23850000,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
6,043584487743669327,Referral,454113,United States,Austin,,,509,16,,20170619,1497903092,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,4890832126611809362,Organic Search,0,Sri Lanka,not available in demo dataset,,,,2,,20170610,1497087233,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2,7845114848613059919,Referral,354846,United States,New York,304320000,1,792,17,,20161215,1481840106,PAGE,,1,2390000,,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware, RED,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,5869437989572013845,Organic Search,0,Nigeria,not available in demo dataset,,,381,6,,20170220,1487586486,PAGE,,,55990000,,GGOEGAAX0359,Android Men's Zip Hoodie,Home/Apparel/Men's/,(not set),,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,2,1,
4,575143870190264156,Referral,46677,United States,not available in demo dataset,107000000,1,190,9,,20161224,1482608236,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
6,043584487743669327,Referral,318815,United States,Austin,192560000,2,346,21,,20170619,1497905556,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,ORD201706192356,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4289169908775094802,Social,101738,India,not available in demo dataset,,,350,16,,20170210,1486799558,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,5238123324211686136,Organic Search,60442,United States,not available in demo dataset,,,1120,40,,20161102,1478136025,EVENT,,,10990000,,GGOEGCLB020832,Softsided Travel Pouch Set,Home/Bags/,(not set),,,,,,Bags | Google Merchandise Store,,/google+redesign/,1,1,
2,7663572805012471269,Paid Search,3477,United States,San Francisco,,,3,3,,20161127,1480276030,EVENT,,,74990000,,GGOEGAAX0582,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,(not set),,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,2315812288466987088,Direct,707863,Guatemala,not available in demo dataset,,,2137,91,,20160813,1471127858,EVENT,,,990000,,GGOEGGOA017399,Maze Pen,Home/Office/,(not set),,,,,,Office,,/google+redesign/,1,1,
3,2060318762356474784,Organic Search,2542,United States,not available in demo dataset,,,95,11,,20170304,1488656269,EVENT,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,7388247385575647094,Social,130417,India,Chennai,,,231,14,,20170125,1485363593,EVENT,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,213097446286285593,Organic Search,90,United States,not available in demo dataset,,,27,6,,20161002,1475432072,EVENT,,,55990000,,GGOEGAAX0359,Android Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's-Outerwear,,/google+redesign/,1,1,
2,2169536133056413010,Organic Search,728051,United States,not available in demo dataset,,,1210,57,,20161214,1481750945,PAGE,,,21990000,,GGOEGAAX0735,Google Collapsible Duffel,Home/Bags/More Bags/,(not set),,,,,,More Bags | Bags | Google Merchandise Store,,/google+redesign/,2,1,
4,3244918821752957507,Referral,562547,United States,not available in demo dataset,201000000,1,585,28,,20160923,1474657463,PAGE,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
4,3211801082901013750,Referral,383982,United States,New York,409000000,1,418,23,,20170601,1496375475,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
6,7360768108223062056,Display,2143566,United States,Sunnyvale,,,2262,16,,20160914,1473890234,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
4,3211801082901013750,Referral,321632,United States,New York,409000000,1,418,23,,20170601,1496375475,PAGE,,1,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,9339082715443245460,Direct,858461,United States,not available in demo dataset,,,1018,12,,20161017,1476727774,EVENT,,,24990000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,1,1,
2,9843985991932053510,Referral,910080,United Kingdom,London,,,1107,34,,20170130,1485823828,EVENT,,,2990000,,GGOEGFKQ020799,Google Doodle Decal,Home/Accessories/Stickers/,(not set),,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,1,1,
2,917551604501805376,Direct,86855,Russia,not available in demo dataset,,,145,53,,20170428,1493445465,EVENT,,,24990000,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Shop by Brand/Android/,(not set),,,,,,Android | Shop by Brand | Google Merchandise Store,,/store.html,1,1,
6,7360768108223062056,Display,83411,United States,Sunnyvale,,,382,15,,20160914,1473896648,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,6706553303219862080,Organic Search,78319,Australia,Melbourne,,,88,8,,20170301,1488431352,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
3,1915538933685278364,Referral,487234,United States,San Jose,,,638,22,,20161221,1482356339,PAGE,,1,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,8368489856222393707,Direct,331079,United States,Mountain View,,,423,13,,20170216,1487286356,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,(not set),,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,7749769094473228577,Referral,9,United States,Mountain View,154000000,1,1194,11,,20170331,1490977933,EVENT,,,249000000,,GGOEGAAX0794,Nest® Learning Thermostat 3rd Gen-USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
9,0780206376162514125,Referral,2147934,United States,not available in demo dataset,505000000,3,2269,92,,20160908,1473373023,PAGE,,1,25000000,25555555,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,230000000,ORD201609081668,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4089398984309263376,Direct,157590,India,Bengaluru,,,158,3,,20170311,1489227939,PAGE,,,1500000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2,2001149638183224329,Organic Search,782794,United States,New York,118800000,1,2131,23,,20161027,1477581498,EVENT,,20,21990000,,GGOEYHPA003510,YouTube Trucker Hat,(not set),(not set),,,,,,Shopping Cart,,/basket.html,4,1,
2,0071895336593296958,Social,508280,Brazil,not available in demo dataset,,,737,38,,20161212,1481540012,EVENT,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,(not set),,,,,,Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,0440373035810363378,Referral,207036,Ukraine,Kiev,,,3884,25,,20170604,1496597987,EVENT,,,18990000,,GGOEGAAX0341,Google Women's Vintage Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,0001266240591974276,Referral,347628,Spain,Madrid,,,352,66,,20170606,1496753265,EVENT,,,12990000,,GGOEGACB023699,Yoga Block,Home/Clearance Sale/,(not set),,,,,,Clearance Sale,,/store.html,1,1,
2,7567817112637547239,Organic Search,2303836,United States,Mountain View,101200000,2,2304,36,85,20170714,1500033101,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,ORD201707142281,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3182989904098958260,Organic Search,362,United States,not available in demo dataset,,,1303,29,,20170424,1493047321,EVENT,,,4990000,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,(not set),,,,,,Electronics | Google Merchandise Store,,/google+redesign/,1,1,
2,877823522891131062,Direct,15633,United States,San Jose,,,76,80,,20170528,1496005596,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,0409094433310347683,Social,148686,Mexico,not available in demo dataset,,,175,36,,20161115,1479247537,PAGE,,,24990000,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/,(not set),,,,,,Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,6650611733216359240,Organic Search,162549,Bulgaria,not available in demo dataset,,,166,12,,20161222,1482429027,PAGE,,,9990000,,GGOEGOCT019199,Red Spiral Google Notebook,Home/Office/Notebooks & Journals/,(not set),,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,2,1,
5,7838650270550176403,Paid Search,1552863,United States,San Francisco,251000000,1,1721,27,,20161230,1483148696,PAGE,,1,50000000,,GGOEGGCX056499,Gift Card - $50.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,1849906954215296139,Social,1113503,United States,Chicago,103930000,1,1631,28,,20170129,1485760289,PAGE,,,21990000,,GGOEYHPA003510,YouTube Trucker Hat,Headgear,Single Option Only,USD,,,,ORD201701291969,Checkout Confirmation,,/ordercompleted.html,6,1,
6,7360768108223062056,Display,2133135,United States,Sunnyvale,,,2262,16,,20160914,1473890234,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,1484655541683850590,Organic Search,960,Brazil,not available in demo dataset,,,1,4,1,20170718,1500409773,EVENT,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,7678196951233738389,Organic Search,741439,India,Chennai,,,784,22,,20170518,1495124347,EVENT,,,18990000,,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
22,4884778281436388667,Referral,363518,United States,Cambridge,555000000,1,485,75,,20161128,1480363993,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
3,0852801263780322,Direct,228412,United States,Sunnyvale,80000000,1,675,22,,20170627,1498594489,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,1965703729833511722,Paid Search,170687,United States,New York,,,754,51,,20161225,1482680105,PAGE,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,${escCatTitle},(not set),,,,,,Store search results,,/asearch.html/,2,1,
4,3244918821752957507,Referral,353319,United States,not available in demo dataset,201000000,1,585,28,,20160923,1474657463,PAGE,,1,50000000,,GGOEGGCX056499,Gift Card - $50.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,477997596462135678,Direct,653506,United States,San Jose,246000000,1,931,36,,20170118,1484796890,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201701182177,Checkout Confirmation,,/ordercompleted.html,6,1,
2,5209753516271427432,Organic Search,3306457,United States,not available in demo dataset,,,3411,28,,20161108,1478637176,EVENT,,1,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,3,1,
2,8886735720990016837,Referral,137842,United States,Mountain View,,,140,12,,20170119,1484872534,EVENT,,,199000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
2,4890832126611809362,Organic Search,0,Sri Lanka,not available in demo dataset,,,,2,,20170610,1497087233,PAGE,,,14990000,,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2,154104806751769000,Organic Search,1024809,United States,not available in demo dataset,821710000,1,1025,23,,20170430,1493613970,PAGE,,,16990000,,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel, MD,USD,,,,ORD201704301386,Checkout Confirmation,,/ordercompleted.html,6,1,
2,9327829765133470246,Referral,372402,United States,not available in demo dataset,,,1921,24,,20170321,1490103532,EVENT,,,99990000,,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,(not set),,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,1,1,
2,4987385569257127908,Organic Search,1856098,United States,not available in demo dataset,,,5838,132,,20160804,1470319455,PAGE,,,10990000,,GGOEGFPR113699,16 oz. Hot/Cold Tumbler,Home/Accessories/Drinkware/,(not set),,,,,,Drinkware,,/google+redesign/,2,1,
2,5186802869072248264,Direct,998705,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,7190000,,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,Single Option Only,USD,,,,ORD201611041971,Checkout Confirmation,,/ordercompleted.html,6,1,
2,1317689253150002358,Organic Search,17524,United States,Los Angeles,,,32,9,,20170518,1495148482,PAGE,,,18990000,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,6215289033853383606,Direct,683121,United States,not available in demo dataset,,,1787,73,,20161010,1476120028,PAGE,,,98990000,,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,106063603600493523,Organic Search,87125,United States,not available in demo dataset,,,134,20,,20161114,1479142311,EVENT,,,34990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
2,7567817112637547239,Organic Search,2288697,United States,Mountain View,101200000,2,2304,36,85,20170714,1500033101,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,8306703617933176158,Organic Search,559533,Canada,not available in demo dataset,151000000,1,567,18,,20170511,1494505602,PAGE,,,149000000,,GGOENEBB081499,Nest® Cam Indoor Security Camera - CA,Nest-Canada,Single Option Only,USD,,,,ORD201705112202,Checkout Confirmation,,/ordercompleted.html,6,1,
2,572741150050251305,Referral,104272,United States,San Francisco,,,506,37,,20160812,1471020530,EVENT,,,13590000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's-T-Shirts,,/google+redesign/,1,1,
2,746894589079813713,Direct,2329159,United States,San Francisco,124000000,1,2329,21,,20161230,1483166806,PAGE,,,119000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,ORD201612301070,Checkout Confirmation,,/ordercompleted.html,6,1,
2,2389277803750585227,Organic Search,2763479,Taiwan,(not set),,,4532,33,,20170425,1493109686,PAGE,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,4835082938415020542,Direct,1173908,United States,not available in demo dataset,755300000,1,1444,32,,20161116,1479341021,PAGE,,,24950000,,GGOEGBMJ013399,Sport Bag,Bags,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,0396973395485053796,Direct,0,United States,San Francisco,,,274,7,,20161017,1476768644,EVENT,,,24990000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,1,1,
2,0956968704278661181,Organic Search,505417,Bangladesh,(not set),,,506,7,,20161018,1476840950,EVENT,,,39990000,,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,051963042330155322,Organic Search,86753,Netherlands,not available in demo dataset,,,1623,19,,20170304,1488681066,PAGE,,,58990000,,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Shop by Brand/Google/,(not set),,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,2,1,
6,043584487743669327,Referral,294652,United States,Austin,192560000,2,346,21,,20170619,1497905556,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,1359365693622059283,Social,15977,India,Chennai,,,184,83,,20170119,1484850079,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,2684763703335281109,Organic Search,2818642,India,not available in demo dataset,,,3239,44,,20170405,1491427153,PAGE,,,1500000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/Stickers/,(not set),,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,2,1,
2,1302369844915731964,Organic Search,480912,United States,not available in demo dataset,,,3296,98,,20170110,1484090727,EVENT,,,199000000,,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Home/Nest/Nest-USA/,(not set),,,,,,Nest-USA,,/google+redesign/,1,1,
2,4491333099755680268,Referral,170286,India,Pune,,,2074,21,,20161206,1481035678,PAGE,,,24990000,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
5,5990814637864284423,Referral,341349,United States,Mountain View,,,414,26,,20161212,1481574169,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,7436604361557442905,Referral,818083,United States,Chicago,705780000,2,2060,50,,20161208,1481235017,PAGE,,,31990000,,GGOEGAAX0313,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,3812104116975829155,Organic Search,1727181,United States,not available in demo dataset,,,3754,39,,20170505,1494049200,EVENT,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,1,1,
2,5735916288137666743,Direct,698487,United States,Chicago,,,1610,171,,20161114,1479157019,PAGE,,,4500000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,2,1,
22,4884778281436388667,Referral,485391,United States,Cambridge,555000000,1,485,75,,20161128,1480363993,PAGE,,1,25000000,25227272,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,555000000,ORD201611283845,Checkout Confirmation,,/ordercompleted.html,6,1,
6,7360768108223062056,Display,54556,United States,Sunnyvale,,,382,15,,20160914,1473896648,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,(not set),Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,1849906954215296139,Social,1113503,United States,Chicago,103930000,1,1631,28,,20170129,1485760289,PAGE,,,16990000,,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel, LG,USD,,,,ORD201701291969,Checkout Confirmation,,/ordercompleted.html,6,1,
2,4150778016163790406,Direct,3329117,United States,Salem,,,3393,38,60,20170710,1499716012,PAGE,,1,250000000,,GGOEGGCX056399,Gift Card - $250.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,5186802869072248264,Direct,944186,United States,Mountain View,199580000,1,1009,62,,20161104,1478272441,PAGE,,,23850000,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2,4647034471794650114,Social,48946,Italy,Naples,,,49,11,,20170307,1488900033,EVENT,,,98990000,,GGOEGAAX0607,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Apparel/Women's/Women's-Performance Wear/,(not set),,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2,0002272296402119960,Direct,699354,United States,not available in demo dataset,,,707,25,,20170518,1495151967,PAGE,,,21990000,,GGOEGAAX0735,Google Collapsible Duffel,Home/Bags/More Bags/,(not set),,,,,,More Bags | Bags | Google Merchandise Store,,/google+redesign/,2,1,
2,7438021961261408453,Referral,564320,United States,Sunnyvale,52000000,1,1836,22,,20170524,1495663171,PAGE,,1,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
2,917551604501805376,Direct,86855,Russia,not available in demo dataset,,,145,53,,20170428,1493445465,PAGE,,,24990000,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Shop by Brand/Android/,(not set),,,,,,Android | Shop by Brand | Google Merchandise Store,,/store.html/,2,1,
4,3244918821752957507,Referral,585180,United States,not available in demo dataset,201000000,1,585,28,,20160923,1474657463,PAGE,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,(not set),Single Option Only,USD,,,,ORD201609231507,Checkout Confirmation,,/ordercompleted.html,6,1,
2,3592785671281234637,Paid Search,245799,United States,not available in demo dataset,209000000,1,308,12,,20170620,1498002505,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
2,5459695065762628855,Organic Search,61975,Taiwan,not available in demo dataset,,,150,9,,20170310,1489157869,PAGE,,,14990000,,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,(not set),,,,,,Bags | Google Merchandise Store,,/google+redesign/,2,1,
2,7993921530193250766,Organic Search,98255,India,Bengaluru,,,98,10,,20161226,1482813442,EVENT,,,24990000,,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,(not set),,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,1,1,
2,7593755608800876778,Organic Search,1755066,Philippines,not available in demo dataset,,,1856,25,,20161116,1479352607,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/,(not set),,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,2,1,
2,4608742628260942878,Direct,42929,United States,San Jose,,,191,20,,20160803,1470260242,EVENT,,,1990000,,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Office/,(not set),,,,,,Office,,/google+redesign/,1,1,
2,0419611240165258862,Referral,729852,United States,not available in demo dataset,35950000,1,730,46,,20160916,1474052262,PAGE,,2,3990000,9313333,GGOEGBJC019999,Collapsible Shopping Bag,(not set),Single Option Only,USD,,,35950000,ORD201609161782,Checkout Confirmation,,/ordercompleted.html,6,1,
6,043584487743669327,Referral,382832,United States,Austin,,,509,16,,20170619,1497903092,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Gift Cards,Single Option Only,USD,,,,,Payment Method,,/payment.html,5,2,Payment
